species,hemisphere,grid,longitude,latitude,region,region_close,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
microglochin,NH,24106,-115.25,52.75,2,2,17.3611111111111,147.416666666667,34,9605.52777777778,221.611111111111,-205.194444444444,426.805555555556,133.527777777778,-89.8888888888889,133.527777777778,-113.5,542.111111111111,104.194444444444,15.9444444444444,66.1388888888889,267.472222222222,61.2222222222222,267.472222222222,61.6666666666667
microglochin,NH,23637,-116.25,53.25,2,2,16.3611111111111,139.805555555556,33.8611111111111,9227.38888888889,220.027777777778,-188.277777777778,408.305555555556,127.916666666667,-42.6388888888889,127.916666666667,-108.083333333333,568.861111111111,107.5,17.6388888888889,64.8888888888889,284.972222222222,67,284.972222222222,69.1388888888889
microglochin,NH,23699,-85.25,53.25,2,2,-24.1666666666667,108.722222222222,21,13249.8888888889,213.5,-287.083333333333,500.583333333333,135.277777777778,-190.472222222222,136.694444444444,-203.694444444444,610.055555555556,88.3333333333333,23.6666666666667,42.6666666666667,240.111111111111,78.9444444444444,239.972222222222,85.3333333333333
microglochin,NH,23633,-118.25,53.25,2,2,-5.27777777777778,110.333333333333,31.5833333333333,7985.33333333333,173.472222222222,-170.694444444444,344.166666666667,94.7222222222222,-55.5,94.7222222222222,-108.166666666667,596.833333333333,79.8333333333333,31.1944444444444,32.6944444444444,224.944444444444,101.138888888889,224.944444444444,122.388888888889
microglochin,NH,23636,-116.75,53.25,2,2,19.6944444444444,136.305555555556,33.9444444444444,8980.41666666667,220.111111111111,-176.75,396.861111111111,129.25,-34.6111111111111,129.25,-100.222222222222,572.833333333333,103.611111111111,19.1388888888889,60.6944444444444,277.833333333333,70.6666666666667,277.833333333333,76
microglochin,NH,23168,-123.25,53.75,2,2,26.5,127.833333333333,32.6666666666667,8700.55555555555,220.638888888889,-164.611111111111,385.25,132.722222222222,-17.5555555555556,132.722222222222,-90.7777777777778,552.805555555556,59.4166666666667,23.3888888888889,23.8888888888889,175.611111111111,87.1666666666667,175.611111111111,136.305555555556
microglochin,NH,22256,-126.75,54.75,2,2,8.86111111111111,112.027777777778,30.4722222222222,8135.38888888889,190.888888888889,-169.972222222222,360.861111111111,-62.4722222222222,-25.2222222222222,110.138888888889,-98.4166666666667,516.305555555556,56.1111111111111,19.5833333333333,25.6666666666667,159.027777777778,80.0555555555556,151.138888888889,140.388888888889
microglochin,NH,21038,-94.75,56.25,2,2,-43.0277777777778,108.666666666667,20,14294.25,213.138888888889,-307.972222222222,521.111111111111,117.972222222222,-211.888888888889,132.111111111111,-236.055555555556,477.555555555556,74.6111111111111,16,49.1666666666667,203.694444444444,52.5555555555556,201.611111111111,58.1388888888889
microglochin,NH,20543,-129.75,56.75,2,2,1.47222222222222,100.638888888889,31.5,7609.22222222222,170.555555555556,-144.666666666667,315.222222222222,0.527777777777778,-3.05555555555556,99.0277777777778,-94.6666666666667,774.388888888889,103.25,30.4722222222222,32.6666666666667,265.75,111.694444444444,188.5,211
microglochin,NH,19765,-92.75,57.75,2,2,-62.8928571428571,94.1785714285714,18,14131.3214285714,185,-318.928571428571,503.928571428571,103.857142857143,-236.5,110.214285714286,-250.107142857143,436.571428571429,64.4642857142857,14.1071428571429,46.4285714285714,180.357142857143,48.1071428571429,172.571428571429,52.1428571428571
microglochin,NH,19348,-92.75,58.25,NA,2,-68.125,92.375,18,14141.375,179.875,-322.5,502.375,100.125,-242.875,105.5,-254.375,425.75,62.875,14,45.875,174.125,47.625,165.75,51.375
microglochin,NH,19347,-93.25,58.25,2,2,-70.3055555555556,91.3611111111111,17.9722222222222,14115.8055555556,177.388888888889,-323.638888888889,501.027777777778,98.0555555555556,-244.972222222222,102.777777777778,-255.833333333333,426.388888888889,62.9444444444444,14.25,45.1944444444444,172.805555555556,48,164.611111111111,51.6388888888889
microglochin,NH,18917,-93.25,58.75,2,2,-74.8947368421053,89.3684210526316,17.3684210526316,14135.8421052632,172.684210526316,-326.789473684211,499.473684210526,94.8947368421053,-250.578947368421,98.4210526315789,-259.526315789474,413.947368421053,61.2105263157895,14,45.1052631578947,166.894736842105,46.1578947368421,157.947368421053,49.7894736842105
microglochin,NH,18858,-122.75,58.75,2,2,-14.75,125.583333333333,24.8055555555556,13439.3611111111,227.638888888889,-271.777777777778,499.416666666667,145.361111111111,-82.8611111111111,145.361111111111,-195.666666666667,449.388888888889,79.5833333333333,18.5833333333333,52.6666666666667,205.944444444444,59.4166666666667,205.944444444444,63.75
microglochin,NH,18831,-136.25,58.75,NA,2,36.1764705882353,68.4411764705882,28,5957.23529411765,167.176470588235,-72.9117647058823,240.088235294118,19.7941176470588,92.1176470588235,114.235294117647,-36.8235294117647,1715.14705882353,274.647058823529,63.8235294117647,42.2647058823529,670.235294117647,228.882352941176,259.529411764706,502.794117647059
microglochin,NH,18915,-94.25,58.75,2,2,-74.5652173913043,89.9565217391304,17.6086956521739,14127.3913043478,174,-326.478260869565,500.478260869565,95.4782608695652,-250,98.6086956521739,-258.739130434783,418.434782608696,61.5217391304348,14.9130434782609,43.304347826087,165.608695652174,48.6521739130435,157.478260869565,51.8260869565217
microglochin,NH,18916,-93.75,58.75,2,2,-75.4166666666667,88.8333333333333,17.0416666666667,14103.2083333333,172,-326.833333333333,498.833333333333,94.0833333333333,-251.083333333333,97.4583333333333,-259.333333333333,417.125,61.4166666666667,14.4166666666667,43.875,165.625,47.7916666666667,157.083333333333,51.1666666666667
microglochin,NH,18401,-125.25,59.25,2,2,-20.4444444444444,117.055555555556,26.25,11551.5,199.805555555556,-238.861111111111,438.666666666667,120.555555555556,-86.7777777777778,120.555555555556,-171.805555555556,477.555555555556,83.2222222222222,16.4166666666667,47.7777777777778,208.277777777778,60.8333333333333,208.277777777778,86.3888888888889
microglochin,NH,18373,-139.25,59.25,NA,2,38.4,76.3333333333333,31.4,5813.13333333333,159.266666666667,-80.0666666666667,239.333333333333,44.4666666666667,95.4,113.4,-33.6,2954.86666666667,433.733333333333,129.333333333333,34.2666666666667,1101.8,471.8,510.6,757.866666666667
microglochin,NH,17912,-139.75,59.75,NA,2,26.3928571428571,80.5714285714286,30.5,6419.03571428571,156.285714285714,-103.214285714286,259.5,31.5714285714286,80.1785714285714,108.928571428571,-53.6071428571429,2774.28571428571,394.214285714286,133,31.6428571428571,1016.75,473.464285714286,518.321428571429,688.25
microglochin,NH,17540,-44.25,60.25,2,2,4.38888888888889,60.2777777777778,30.5555555555556,4707.11111111111,111.027777777778,-83.2222222222222,194.25,1.13888888888889,51.6666666666667,66.6666666666667,-50.3055555555556,1606.11111111111,164.388888888889,107.027777777778,13.3888888888889,457.111111111111,328.944444444444,348.055555555556,430.805555555556
microglochin,NH,16914,-137.75,60.75,2,2,-41.0833333333333,125.388888888889,28.3888888888889,10848.3611111111,175.222222222222,-260.694444444444,435.916666666667,82.7777777777778,-69.8611111111111,92.6666666666667,-184.583333333333,388.138888888889,52.3888888888889,14.6666666666667,34.5555555555556,140.861111111111,55.8611111111111,137.777777777778,86.1944444444444
microglochin,NH,16912,-138.75,60.75,2,2,-69.5555555555556,109.583333333333,27.9722222222222,9666.72222222222,128.805555555556,-257.111111111111,385.916666666667,54.6388888888889,-134.388888888889,55.25,-190.5,557.944444444444,82.0833333333333,27.0555555555556,35,214.111111111111,95.0833333333333,214.055555555556,108.361111111111
microglochin,NH,16406,-138.25,61.25,2,2,-57.4722222222222,118.472222222222,26.6111111111111,11198.2777777778,160.027777777778,-277.361111111111,437.388888888889,82.4166666666667,-124.638888888889,82.4166666666667,-204.027777777778,318.083333333333,59.7222222222222,11.5555555555556,55.5,151.305555555556,41.7222222222222,151.305555555556,50.6388888888889
microglochin,NH,16399,-141.75,61.25,2,2,-80.2222222222222,101.083333333333,27,9489.83333333333,115.5,-252.611111111111,368.111111111111,37.75,-140.527777777778,45.25,-192.694444444444,834.666666666667,116.861111111111,42.8333333333333,34.5833333333333,310.194444444444,142.972222222222,299.75,165.666666666667
microglochin,NH,16426,-128.25,61.25,2,2,-58.9444444444444,113.694444444444,23.8888888888889,12236.1944444444,171.194444444444,-294.361111111111,465.555555555556,93,-127.888888888889,93,-218.027777777778,558.138888888889,80.1388888888889,29.4166666666667,32.1111111111111,204.972222222222,91.9444444444444,204.972222222222,106.833333333333
microglochin,NH,15881,-138.75,61.75,2,2,-60.8888888888889,123.583333333333,25.5833333333333,12286.8055555556,171.055555555556,-301,472.055555555556,91.5833333333333,-130.388888888889,91.5833333333333,-222.027777777778,269.888888888889,62.6666666666667,8.47222222222222,75.75,152.055555555556,28.3888888888889,152.055555555556,30.8888888888889
microglochin,NH,15849,-154.75,61.75,2,2,-31.1388888888889,105.138888888889,25.5,10903.2777777778,177.222222222222,-227.166666666667,404.388888888889,95.5,-139.861111111111,109.527777777778,-167.611111111111,484.5,97.9722222222222,19.0277777777778,63.5555555555556,240.611111111111,59.1666666666667,235.472222222222,64.4166666666667
microglochin,NH,15429,-93.25,62.25,2,2,-111,85.7222222222222,16,15046.5555555556,150.111111111111,-363.861111111111,513.972222222222,74.75,-298.083333333333,76.25,-300.027777777778,296.194444444444,46.0833333333333,7.05555555555556,54.3888888888889,132.25,28,116.916666666667,30.0277777777778
microglochin,NH,15360,-127.75,62.25,2,2,-72.6666666666667,105.5,22.6666666666667,12198.0555555556,160.638888888889,-293.25,453.888888888889,83.3055555555556,-149.25,83.3055555555556,-225,561.166666666667,83.6944444444444,28.9166666666667,36.3611111111111,216.777777777778,93.3611111111111,216.777777777778,96.4444444444444
microglochin,NH,15332,-141.75,62.25,2,2,-71.8333333333333,118.888888888889,24.5277777777778,12856.9166666667,168.694444444444,-306.916666666667,475.611111111111,89.5,-144.055555555556,89.5,-235.5,427.416666666667,86.4444444444444,15.8055555555556,62.0833333333333,213.416666666667,51.5277777777778,213.416666666667,58.3888888888889
microglochin,NH,15328,-143.75,62.25,2,2,-72.8611111111111,115.055555555556,26.8055555555556,11071.2777777778,155.25,-269.916666666667,425.166666666667,71.2222222222222,-135.555555555556,71.2222222222222,-207.277777777778,426.083333333333,78.8888888888889,16.25,54.3888888888889,199.944444444444,59.0277777777778,199.944444444444,70.8333333333333
microglochin,NH,15313,-151.25,62.25,2,2,-14.0833333333333,106.5,25.9166666666667,10545.0833333333,193.5,-209.472222222222,402.972222222222,104.722222222222,-13.6111111111111,122.083333333333,-148.166666666667,592.944444444444,88.9166666666667,20.0277777777778,42.8888888888889,243.333333333333,76.9166666666667,203.944444444444,117.055555555556
microglochin,NH,14784,-143.25,62.75,2,2,-61.9166666666667,124.305555555556,25.9166666666667,12522.4722222222,185.027777777778,-288.638888888889,473.666666666667,96.3888888888889,-127.194444444444,96.3888888888889,-219.638888888889,337.583333333333,69.9166666666667,11,65.7222222222222,174.083333333333,38.5833333333333,174.083333333333,48.1111111111111
microglochin,NH,14766,-152.25,62.75,2,2,-58.1111111111111,99.8888888888889,24.6944444444444,10826.6944444444,155.916666666667,-240.666666666667,396.583333333333,78.4444444444444,-67.5833333333333,85.8333333333333,-186.5,443.666666666667,79.6944444444444,16.8888888888889,52.3333333333333,200.444444444444,61.8611111111111,199.166666666667,76.9722222222222
microglochin,NH,14225,-145.75,63.25,2,2,-63.3055555555556,119.333333333333,24.8888888888889,12741.4166666667,183.833333333333,-287.166666666667,471,99.5833333333333,-133.194444444444,99.5833333333333,-221.888888888889,251.111111111111,60.8888888888889,4.19444444444444,87.9166666666667,155.527777777778,19.2777777777778,155.527777777778,26.2777777777778
microglochin,NH,14213,-151.75,63.25,2,2,-43.8888888888889,98.25,22.8611111111111,11806.25,179.75,-240.583333333333,420.333333333333,92.0277777777778,-55.0555555555556,110.194444444444,-187.972222222222,440.277777777778,83.9444444444444,16.4166666666667,56.5,205.638888888889,58.1666666666667,202.638888888889,72.5833333333333
microglochin,NH,14218,-149.25,63.25,2,2,-46.8055555555556,89.75,23.6666666666667,10192.25,154.333333333333,-216.861111111111,371.194444444444,79.75,-56.4166666666667,89.0833333333333,-167.027777777778,484.638888888889,82.2777777777778,17.6111111111111,54.4722222222222,222.888888888889,60.3055555555556,217.944444444444,78.1666666666667
microglochin,NH,14215,-150.75,63.25,2,2,-77.8333333333333,94.1388888888889,23.75,10611.9166666667,138.333333333333,-249.527777777778,387.861111111111,55.3611111111111,-94.5833333333333,65.8333333333333,-199.638888888889,512.972222222222,90.8055555555556,19.8888888888889,54.4722222222222,239.027777777778,71.4722222222222,233.833333333333,87.3888888888889
microglochin,NH,14386,-41.75,63.25,2,2,-9.41666666666667,64.6944444444444,29.4444444444444,5442.66666666667,111.25,-104.833333333333,216.083333333333,-60,47.6944444444444,63.5833333333333,-71.4722222222222,1270.75,129.222222222222,77.0277777777778,16.0833333333333,369.888888888889,244.388888888889,254.027777777778,340.444444444444
microglochin,NH,13640,-150.25,63.75,2,2,-42.6388888888889,99.8333333333333,23.0277777777778,11657.4722222222,182.777777777778,-237.694444444444,420.472222222222,89.1111111111111,-53.1944444444444,110.166666666667,-183.611111111111,502.75,88.5833333333333,18.8611111111111,55.4444444444444,233.555555555556,64.8611111111111,227.888888888889,78.8888888888889
microglochin,NH,13649,-145.75,63.75,2,2,-46.6944444444444,113.333333333333,23.7222222222222,12989.5833333333,197.805555555556,-270.944444444444,468.75,118.666666666667,-117.416666666667,118.666666666667,-208.861111111111,280.277777777778,63.5555555555556,5.63888888888889,82.6944444444444,166.388888888889,21.3611111111111,166.388888888889,28.5277777777778
microglochin,NH,13638,-151.25,63.75,2,2,-30.5555555555556,101.944444444444,22.2777777777778,12642.8055555556,203.305555555556,-243.444444444444,446.75,108.416666666667,-83.7222222222222,131.611111111111,-188.305555555556,445.833333333333,85.6111111111111,16.5,58.0555555555556,212.027777777778,56.1111111111111,204.888888888889,69.5277777777778
microglochin,NH,13643,-148.75,63.75,2,2,-49.6944444444444,108.027777777778,25.5555555555556,11263.3333333333,173.916666666667,-241.916666666667,415.833333333333,97.6111111111111,-109.666666666667,97.6111111111111,-186.138888888889,372.388888888889,77.2777777777778,9.63888888888889,68.5833333333333,197.972222222222,38.8611111111111,197.972222222222,51.8888888888889
microglochin,NH,13171,-96.25,64.25,2,2,-128.972222222222,92.3888888888889,16,16236.2222222222,157.638888888889,-394.333333333333,551.972222222222,74.7777777777778,-328.833333333333,76.5277777777778,-328.833333333333,242.055555555556,40.6111111111111,6,60.6111111111111,117.361111111111,21.8888888888889,101.333333333333,21.8888888888889
microglochin,NH,12514,-133.25,64.75,2,2,-90.2222222222222,111.305555555556,22,13304.1388888889,167.083333333333,-327.333333333333,494.416666666667,83.8611111111111,-149.888888888889,83.8611111111111,-253.166666666667,330.777777777778,56.7222222222222,15,44.1111111111111,140.333333333333,51.5833333333333,140.333333333333,59.3333333333333
microglochin,NH,11408,-89.25,65.75,NA,2,-132.190476190476,75.2857142857143,15.1904761904762,14191.1904761905,119.285714285714,-358.095238095238,477.380952380952,45.6190476190476,-304.238095238095,51.2857142857143,-304.238095238095,224.809523809524,42.9523809523809,3.28571428571429,69.7142857142857,115.238095238095,13.4285714285714,97.8571428571429,13.4285714285714
microglochin,NH,10869,-37.25,66.25,2,2,-54.8333333333333,60.8333333333333,25.8333333333333,5903.05555555556,69.75,-160.527777777778,230.277777777778,-102.305555555556,6.16666666666667,24.5833333333333,-122.222222222222,1097.61111111111,112.166666666667,57.3055555555556,19.3055555555556,323,198.416666666667,204.444444444444,316.222222222222
microglochin,NH,10735,-119.25,66.25,2,2,-75.2777777777778,80.8888888888889,16,14399.0277777778,168.388888888889,-316.194444444444,484.583333333333,90.5833333333333,-192.75,105.388888888889,-259,233.444444444444,40.3055555555556,8.61111111111111,49.0555555555556,100.416666666667,29.5277777777778,91.1944444444444,35.3333333333333
microglochin,NH,10732,-120.75,66.25,2,2,-76.0555555555556,82.6666666666667,16.6388888888889,14420.5,171.722222222222,-314.277777777778,486,90.4722222222222,-190.555555555556,106.138888888889,-258.166666666667,239.5,40.5277777777778,9.16666666666667,49.6944444444444,103.777777777778,29.3888888888889,97.3888888888889,33.9166666666667
microglochin,NH,10135,-120.75,66.75,2,2,-81.5555555555556,80.1944444444444,16,14167.7222222222,162.333333333333,-313.555555555556,475.888888888889,83.9444444444444,-232.972222222222,98.1111111111111,-258.361111111111,229.638888888889,39.8611111111111,8.5,51.3611111111111,101.916666666667,27.8333333333333,94.3333333333333,31.1666666666667
microglochin,NH,10160,-108.25,66.75,2,2,-128.583333333333,78.5277777777778,15,15252.25,141.666666666667,-363.194444444444,504.861111111111,61.3611111111111,-309,70.7777777777778,-309.166666666667,174.361111111111,32.25,4.55555555555556,62.0277777777778,85,17.1111111111111,76.8333333333333,17.3888888888889
microglochin,NH,9477,-158.75,67.25,2,2,-77.1944444444444,78.3888888888889,18,12877.6388888889,145.805555555556,-274.833333333333,420.638888888889,77,-103.305555555556,91.3333333333333,-231.916666666667,249.111111111111,54.7222222222222,9,64.1388888888889,127.111111111111,33.8333333333333,113.833333333333,36.9444444444444
microglochin,NH,9478,-158.25,67.25,2,2,-80.7777777777778,80.3888888888889,18,13083.6388888889,146.166666666667,-282.277777777778,428.444444444444,74.9444444444444,-105.555555555556,90.5277777777778,-238.416666666667,254.5,55.3055555555556,9,62.2222222222222,127.666666666667,35.6388888888889,116.444444444444,38.25
microglochin,NH,8916,-149.75,67.75,2,2,-105.944444444444,117.638888888889,22.25,14426.2222222222,172.777777777778,-341.361111111111,514.138888888889,86.6111111111111,-214,86.6111111111111,-278,268.333333333333,51.6944444444444,9.22222222222222,62.2777777777778,134.916666666667,32.2222222222222,134.916666666667,38.1388888888889
microglochin,NH,8349,-145.25,68.25,2,2,-116.111111111111,98,19.6111111111111,14640.6111111111,146.888888888889,-342.638888888889,489.527777777778,67.6666666666667,-190.944444444444,76.2222222222222,-292.861111111111,158,29.1944444444444,5,55.6111111111111,74.5833333333333,19.1944444444444,74.1111111111111,25.5833333333333
microglochin,NH,7781,-143.75,68.75,2,2,-146.055555555556,86.25,18.4166666666667,13540.5277777778,99.1111111111111,-355.972222222222,455.083333333333,33.6388888888889,-260.611111111111,33.6388888888889,-302.194444444444,149.805555555556,30.6944444444444,5,67.2777777777778,79.2777777777778,18.8888888888889,79.2777777777778,21.1944444444444
microglochin,NH,7786,-141.25,68.75,2,2,-133.555555555556,89.1944444444444,18.9166666666667,13635.1111111111,118.722222222222,-344.166666666667,462.888888888889,48.6111111111111,-253.916666666667,48.6111111111111,-289.333333333333,165.194444444444,35.6111111111111,5.05555555555556,70.4722222222222,87.6666666666667,18.0833333333333,87.6666666666667,20.0555555555556
microglochin,NH,7786,-141.25,68.75,2,2,-133.555555555556,89.1944444444444,18.9166666666667,13635.1111111111,118.722222222222,-344.166666666667,462.888888888889,48.6111111111111,-253.916666666667,48.6111111111111,-289.333333333333,165.194444444444,35.6111111111111,5.05555555555556,70.4722222222222,87.6666666666667,18.0833333333333,87.6666666666667,20.0555555555556
microglochin,NH,7781,-143.75,68.75,2,2,-146.055555555556,86.25,18.4166666666667,13540.5277777778,99.1111111111111,-355.972222222222,455.083333333333,33.6388888888889,-260.611111111111,33.6388888888889,-302.194444444444,149.805555555556,30.6944444444444,5,67.2777777777778,79.2777777777778,18.8888888888889,79.2777777777778,21.1944444444444
microglochin,NH,7222,-152.25,69.25,2,2,-121.944444444444,103.611111111111,18,15805.9166666667,169.944444444444,-391.638888888889,561.583333333333,87.2777777777778,-165.583333333333,87.2777777777778,-319.5,166.75,44.6944444444444,3.66666666666667,74.8611111111111,86.3611111111111,17.2777777777778,86.3611111111111,22.75
microglochin,NH,5868,-117.75,70.75,2,2,-133.615384615385,64.6538461538462,13.6923076923077,13775.4615384615,102.384615384615,-353.230769230769,455.615384615385,36.2307692307692,-301.423076923077,47,-301.423076923077,162.384615384615,29.3846153846154,3.73076923076923,63.3846153846154,81.2307692307692,14.5,73.6923076923077,14.5
microglochin,NH,4815,-125.25,72.25,2,2,-135.685714285714,56.8857142857143,13,13268.9142857143,92.8571428571429,-327.885714285714,420.742857142857,27.9428571428571,-290.428571428571,41.2285714285714,-290.428571428571,116.942857142857,23.7714285714286,2.97142857142857,64.6,58.8857142857143,10.6857142857143,48.0571428571429,10.6857142857143
canescens,SH,69578,-68.25,-54.75,5,5,37.8611111111111,78.5,51.2222222222222,2808.47222222222,119.972222222222,-31.5277777777778,151.5,38.4166666666667,21.9722222222222,72.4166666666667,0.444444444444444,610.333333333333,59.9444444444444,37.1111111111111,13.8333333333333,173.527777777778,122.611111111111,159.5,148.777777777778
canescens,SH,69579,-67.75,-54.75,5,5,40,79.9722222222222,51.0555555555556,2892.61111111111,124.166666666667,-30.6388888888889,154.805555555556,40.4722222222222,23.1111111111111,75.8333333333333,1.38888888888889,527.861111111111,52.1666666666667,31.2222222222222,15.0833333333333,150.888888888889,103.305555555556,142.638888888889,125.555555555556
canescens,SH,69556,-68.75,-54.25,5,5,40.1388888888889,75.5833333333333,49.6111111111111,2855.22222222222,123.305555555556,-27.7777777777778,151.083333333333,40.3333333333333,34.75,75.5833333333333,2.52777777777778,549.611111111111,55.6111111111111,32.3055555555556,14.5,160.083333333333,110.305555555556,144.944444444444,134.138888888889
canescens,SH,69557,-68.25,-54.25,5,5,43.0555555555556,77.9166666666667,49.0833333333333,3017.86111111111,129.888888888889,-27.3611111111111,157.25,42.3055555555556,27.0277777777778,80.7222222222222,3.41666666666667,462.5,46.7222222222222,26.9722222222222,15.4444444444444,133.916666666667,90.5,124.333333333333,111.305555555556
canescens,SH,69520,-71.25,-53.25,5,5,50.4857142857143,70.6,45.5714285714286,2941.14285714286,137.571428571429,-15.8285714285714,153.4,50.1428571428571,48.6,88.0285714285714,12.1428571428571,644.085714285714,66.6857142857143,44.3428571428571,12.3428571428571,192.171428571429,140.371428571429,159.028571428571,152.514285714286
canescens,SH,69401,-72.75,-50.25,5,5,56.2777777777778,89.0833333333333,46.1111111111111,3756.5,157.472222222222,-33.3888888888889,190.861111111111,42.8888888888889,86.3611111111111,102.5,6.25,622.5,67.6111111111111,39.1388888888889,17.7777777777778,190.805555555556,129.027777777778,135.277777777778,167.138888888889
canescens,SH,69358,-72.75,-49.25,5,5,44.4722222222222,89.2222222222222,46.7222222222222,3673.91666666667,146.888888888889,-42.0833333333333,188.972222222222,29.9166666666667,82.1666666666667,89.8888888888889,-3.94444444444444,733.472222222222,82.3611111111111,45.8611111111111,18.9166666666667,232.25,147.138888888889,157.388888888889,197.388888888889
canescens,SH,68990,-71.75,-42.75,5,5,60.6666666666667,113.027777777778,51.1388888888889,3996.22222222222,184.833333333333,-33.8888888888889,218.722222222222,14.8611111111111,108.166666666667,111.805555555556,8.91666666666667,1079.08333333333,167.916666666667,41.3888888888889,50,466.527777777778,139.944444444444,140.583333333333,458.083333333333
canescens,SH,68877,-71.75,-41.25,5,5,60.4166666666667,113.833333333333,51.5833333333333,3933.80555555556,188.194444444444,-30.7777777777778,218.972222222222,11.1111111111111,111.611111111111,111.611111111111,10.6111111111111,1386.44444444444,236.916666666667,41,50.3888888888889,595.833333333333,168.111111111111,168.111111111111,593.666666666667
canescens,SH,69602,-66.75,-55.25,NA,5,51.5,79.6363636363636,50.8636363636364,2826.90909090909,133.136363636364,-21.5454545454545,154.681818181818,71.8636363636364,42.1818181818182,86.5909090909091,13.7272727272727,518.545454545455,53.9090909090909,30.7727272727273,17.5909090909091,155.409090909091,102.318181818182,149.545454545455,116.045454545455
canescens,SH,69579,-67.75,-54.75,5,5,40,79.9722222222222,51.0555555555556,2892.61111111111,124.166666666667,-30.6388888888889,154.805555555556,40.4722222222222,23.1111111111111,75.8333333333333,1.38888888888889,527.861111111111,52.1666666666667,31.2222222222222,15.0833333333333,150.888888888889,103.305555555556,142.638888888889,125.555555555556
canescens,SH,69578,-68.25,-54.75,5,5,37.8611111111111,78.5,51.2222222222222,2808.47222222222,119.972222222222,-31.5277777777778,151.5,38.4166666666667,21.9722222222222,72.4166666666667,0.444444444444444,610.333333333333,59.9444444444444,37.1111111111111,13.8333333333333,173.527777777778,122.611111111111,159.5,148.777777777778
canescens,SH,69580,-67.25,-54.75,5,5,42.7222222222222,80.8055555555556,50.7777777777778,2931.77777777778,127.722222222222,-29.4444444444444,157.166666666667,57.75,28.25,79.3888888888889,3.72222222222222,464.833333333333,47.4444444444444,27.2777777777778,16.6111111111111,134.583333333333,91.3333333333333,131.861111111111,106.444444444444
canescens,SH,69578,-68.25,-54.75,5,5,37.8611111111111,78.5,51.2222222222222,2808.47222222222,119.972222222222,-31.5277777777778,151.5,38.4166666666667,21.9722222222222,72.4166666666667,0.444444444444444,610.333333333333,59.9444444444444,37.1111111111111,13.8333333333333,173.527777777778,122.611111111111,159.5,148.777777777778
canescens,SH,69583,-65.75,-54.75,5,5,49.1071428571429,80.6071428571429,51.1071428571429,2898.5,132.178571428571,-23.75,155.928571428571,74.0357142857143,30.1071428571429,85.0357142857143,10.6785714285714,507.535714285714,55.3571428571429,28.2857142857143,21.6071428571429,157.071428571429,92,151.357142857143,109.392857142857
canescens,SH,69556,-68.75,-54.25,5,5,40.1388888888889,75.5833333333333,49.6111111111111,2855.22222222222,123.305555555556,-27.7777777777778,151.083333333333,40.3333333333333,34.75,75.5833333333333,2.52777777777778,549.611111111111,55.6111111111111,32.3055555555556,14.5,160.083333333333,110.305555555556,144.944444444444,134.138888888889
canescens,SH,69520,-71.25,-53.25,5,5,50.4857142857143,70.6,45.5714285714286,2941.14285714286,137.571428571429,-15.8285714285714,153.4,50.1428571428571,48.6,88.0285714285714,12.1428571428571,644.085714285714,66.6857142857143,44.3428571428571,12.3428571428571,192.171428571429,140.371428571429,159.028571428571,152.514285714286
canescens,SH,69490,-60.75,-52.25,NA,5,58.1052631578947,75.1578947368421,51.6315789473684,2736.73684210526,137.210526315789,-7.47368421052632,144.684210526316,90.8947368421053,38.7368421052632,91.1578947368421,22.4210526315789,501.631578947368,58.8421052631579,28.5263157894737,20.7894736842105,153.210526315789,90.6842105263158,150.631578947368,113.052631578947
canescens,SH,69468,-60.25,-51.75,NA,5,58.9166666666667,73.7222222222222,51.2777777777778,2718.63888888889,137.25,-5.25,142.5,91.5,39.4444444444444,92,23.8333333333333,507.916666666667,59.3055555555556,29.3055555555556,20.1388888888889,154.722222222222,93.3333333333333,150.638888888889,115.805555555556
canescens,SH,68798,-73.25,-40.25,5,5,103.333333333333,93.4722222222222,53.8611111111111,2665.22222222222,203.5,31.4166666666667,172.083333333333,74.6111111111111,138,138.111111111111,69.8888888888889,1766.16666666667,273.333333333333,51.9166666666667,56.8333333333333,792.944444444444,182.277777777778,182.333333333333,773.194444444444
canescens,SH,68763,-72.75,-39.75,5,5,110.777777777778,108.416666666667,53.3055555555556,3158.75,229.777777777778,28.5,201.277777777778,77.4166666666667,149.611111111111,152.333333333333,71.1666666666667,2042.16666666667,366,47.4722222222222,65.2222222222222,1004.58333333333,171.111111111111,181.5,959.388888888889
canescens,SH,68727,-71.75,-39.25,5,5,83.1944444444444,127.861111111111,55.9444444444444,3605.58333333333,224.666666666667,-1.77777777777778,226.444444444444,43,130.555555555556,130.555555555556,38.2222222222222,1675.44444444444,282.166666666667,42.9166666666667,62.3055555555556,801.916666666667,151.722222222222,151.722222222222,772.75
canescens,NH,38915,-109.25,33.75,2,2,68.8611111111111,181.222222222222,50.1944444444444,6435.22222222222,255.027777777778,-101.805555555556,356.833333333333,148.305555555556,96.1388888888889,153.861111111111,-10.4444444444444,572.694444444444,103.055555555556,15.2777777777778,57.4166666666667,267.055555555556,56.6111111111111,225.138888888889,123.138888888889
